Company,Title,Track,Location,Region,Tier,Salary,Flags,Posted_Age,WorkModel,Source,URL
Pinterest,New Grad 2026: Software Engineer,Software,"Palo Alto, CASeattle, WASF",US,Big Tech / Semi leader,,,Sep 26,,vansh,https://www.pinterestcareers.com/job-form?gh_jid=7211012
Pinterest,"Software Engineer I, Backend",Software,San Francisco Bay Area,US,Big Tech / Semi leader,,,Jun 03,Hybrid,jobright:SW@hist,https://jobright.ai/jobs/info/6a206f2c902d19201c7b23be
Pinterest Engineering,"Software Engineer I, Backend",Software,"Bay Area, CA",US,Big Tech / Semi leader,,,Jun 03,Hybrid,jobright:SW,https://jobright.ai/jobs/info/6a206d0cc00e701fe83693c3
Pinterest Engineering,"Software Engineer I, Backend",Software,"Seattle, WA, US",US,Big Tech / Semi leader,,,Jun 03,Hybrid,jobright:SW,https://jobright.ai/jobs/info/6a206d08c00e701fe83693be
Pinterest Engineering,"Software Engineer I, Backend",Software,Seattle,US,Big Tech / Semi leader,,,Jun 03,Hybrid,jobright:SW,https://jobright.ai/jobs/info/6a206d06c00e701fe83693bc
Pinterest Engineering,Software Engineer I,Software,"Toronto, ON, Canada",US,Big Tech / Semi leader,,,May 08,Hybrid,jobright:SW@hist,https://jobright.ai/jobs/info/69fdf125ad691a11f34eae6c
Prime Video & Amazon MGM Studios,"Software Dev Engineer II, Prime Video Pesonalization & Discovery Growth Tech",Software,"Seattle, WA",US,Big Tech / Semi leader,,,May 22,On Site,jobright:SW@hist,https://jobright.ai/jobs/info/6a11145e9fdbf21f36cb2b44
Publix Pharmacy,Software Engineer - Real Estate Core Team,Software,Lakeland Florida,US,Big Tech / Semi leader,,,Apr 28,Hybrid,jobright:SW@hist,https://jobright.ai/jobs/info/69f0c947ecbc8c2f73201d0a
Qualcomm,Modem Machine Learning Engineer,Software,"San Diego, CA",US,Big Tech / Semi leader,,,Jun 04,On Site,jobright:ENG,https://jobright.ai/jobs/info/6a2187a9902d19201c7b7cc4
Qualcomm,"Associate Support Engineer, AI Software Lab",Software,"Markham, Ontario, Canada",US,Big Tech / Semi leader,,,Jun 04,On Site,jobright:ENG,https://jobright.ai/jobs/info/6a0499437c753c287f6f1844
Qualcomm,#Product Software Engineer,Software,"San Diego, CA",US,Big Tech / Semi leader,,,Jun 09,On Site,jobright:SW,https://jobright.ai/jobs/info/6a281e05883c0d3be653f87d
Qualcomm,Software Engineer - Hypervisor,Software,"San Diego, CA",US,Big Tech / Semi leader,,,Jul 05,,vansh,https://careers.qualcomm.com/careers/job/446706670731
Qualcomm,IOT Software Engineer,Software,"San Diego, CA",US,Big Tech / Semi leader,,,Jun 27,,vansh,https://careers.qualcomm.com/careers/job/446706462906
Qualcomm,Modem Software and System Engineer,Software,"San Diego, CA",US,Big Tech / Semi leader,,,Jun 17,,vansh,https://careers.qualcomm.com/careers/job/446706280712
Qualcomm,"Software Engineer, Gaming AI, PC Compute",Software,"San Diego, CA",US,Big Tech / Semi leader,,,May 23,,vansh,https://careers.qualcomm.com/careers/job/446704371557
Qualcomm,Graphics Software Engineer,Software,"San Diego, CA",US,Big Tech / Semi leader,,,May 23,,vansh,https://careers.qualcomm.com/careers/job/446705739046
Qualcomm,Software Engineer,Software,"San Diego, CA",US,Big Tech / Semi leader,,,May 23,,vansh,https://careers.qualcomm.com/careers/job/446705907067
Qualcomm,Machine Learning Engineer,Software,"San Diego, CA",US,Big Tech / Semi leader,,,May 29,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/6a0f3d0272b52f7225f3bf46
Qualcomm,Software Security Engineer (Multiple Levels),Software,"San Diego, CA",US,Big Tech / Semi leader,,,May 29,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/69dfab71aba61f141731c9e8
Qualcomm,#Security Software Engineer,Software,"San Diego, CA",US,Big Tech / Semi leader,,,May 28,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/69c8bb221818a24cd84d690b
Qualcomm,GPU Software Engineer,Software,"San Diego, CA",US,Big Tech / Semi leader,,,May 27,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/6a1705c9b091c7417c4f9ee7
Qualcomm,GPU Software Engineer,Software,"Boxborough, MA",US,Big Tech / Semi leader,,,May 27,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/6a170410d6a04f21602e21c9
Qualcomm,Software Engineer - Modem,Software,"San Diego, CA",US,Big Tech / Semi leader,,,May 25,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/69da72c3738f2f099e8a95c9
Qualcomm,GPU Machine Learning Engineer,Software,"San Diego, CA",US,Big Tech / Semi leader,,,May 22,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/6a111dc583d714428982a949
Qualcomm,Machine Learning Engineer - College Graduate,Software,"San Diego, CA",US,Big Tech / Semi leader,,,May 22,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/6a0fa3f580bf0430c76357ef
Qualcomm,"Marketing Communications Specialist - Mobile, Compute, XR & AI (Partner Marketing)",Software,"San Diego, CA",US,Big Tech / Semi leader,,,May 20,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/69d3c289366bb95ba5536467
Qualcomm,Camera Systems Engineer,Software,"San Diego, CA",US,Big Tech / Semi leader,,,May 17,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/69e08d359564e855a25de114
Qualcomm,DevOps Software Engineer,Software,"San Diego, CA",US,Big Tech / Semi leader,,,May 15,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/69ea8fc658811370cb133f9a
Qualcomm,#Software Security Engineer,Software,"San Diego, CA",US,Big Tech / Semi leader,,,Apr 07,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/69d51e6de63cea7a8b65ec7a
Qualcomm,GPU Compiler Engineer - Multiple Levels,Software,"Markham, Ontario, Canada",US,Big Tech / Semi leader,,,May 29,On Site,jobright:SW@hist,https://jobright.ai/jobs/info/6a0e4e83c152ac78244857a0
Qualcomm,#Software Engineer – Platform Test,Software,"San Diego, CA",US,Big Tech / Semi leader,,,May 14,On Site,jobright:SW@hist,https://jobright.ai/jobs/info/69f528ebdb88714bcdfb24e8
Qualcomm,5G/6G Modem Software Engineer,Software,"San Diego, CA",US,Big Tech / Semi leader,,,May 13,On Site,jobright:SW@hist,https://jobright.ai/jobs/info/6a0494bebc4184089f23cdc9
Qualcomm,Compiler Software Engineer,Software,"San Diego, CA",US,Big Tech / Semi leader,,,May 01,On Site,jobright:SW@hist,https://jobright.ai/jobs/info/69f4c66143a25828a8d14883
Qualcomm,#Windows Developer- Debugger,Software,"San Diego, CA",US,Big Tech / Semi leader,,,Apr 30,On Site,jobright:SW@hist,https://jobright.ai/jobs/info/69f37361c78b9e4518954bf5
Qualcomm,Display Software Engineer,Software,"Markham, Ontario, Canada",US,Big Tech / Semi leader,,,Apr 21,On Site,jobright:SW@hist,https://jobright.ai/jobs/info/69e79b0f0a6e09555302b628
Qualcomm,CPU Server Compiler Engineer,Software,"San Diego, CA",US,Big Tech / Semi leader,,,Apr 18,On Site,jobright:SW@hist,https://jobright.ai/jobs/info/69a4fb600da45516f16d9b2b
Qualcomm,GPU Compiler Engineer - Multiple Levels,Software,"Markham, ON",US,Big Tech / Semi leader,,,Apr 16,On Site,jobright:SW@hist,https://jobright.ai/jobs/info/69a66777e567421f425770a0
Qualcomm,GPU Compiler Performance,Software,"Santa Clara, CA",US,Big Tech / Semi leader,,,Apr 11,On Site,jobright:SW@hist,https://jobright.ai/jobs/info/69bd312ab106024562821a34
Qualcomm,Compiler Engineer,Software,"Austin, TX",US,Big Tech / Semi leader,,,Apr 03,On Site,jobright:SW@hist,https://jobright.ai/jobs/info/69cfcef9cfdc6132f9435bd5
Qualcomm Canada ULC,CPU Software Telemetry Tools Developer,Software,"Markham, Canada",Intl,Big Tech / Semi leader,,,Aug 19,,vansh,https://careers.qualcomm.com/careers/job/446707442096
"Qualcomm Innovation Center, Inc.",Product Software Engineer,Software,"San Diego, CA",US,Big Tech / Semi leader,,,Nov 10,,vansh,https://careers.qualcomm.com/careers/job/446715361809
"Qualcomm Technologies, Inc.",GPU Software Engineer,Software,"San Diego, CA",US,Big Tech / Semi leader,,,Jul 20,,vansh,https://careers.qualcomm.com/careers/job/446706913920
"Qualcomm Technologies, Inc.",CPU Software Architecture Engineer,Software,"San Diego, CA",US,Big Tech / Semi leader,,,Jul 14,,vansh,https://careers.qualcomm.com/careers/job/446706753287
"Radix Metasystems, Inc.",Software Engineer - Associate E1,Software,"ENGLEWOOD, CO 80112",US,Big Tech / Semi leader,,,May 08,On Site,jobright:SW@hist,https://jobright.ai/jobs/info/69febb4b15859e57591cf3e9
Rivian,"Software Engineer II, Data, Autonomy",Software,US-CA-Palo Alto,US,Big Tech / Semi leader,,,Apr 09,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/69d809a0738f2f099e89a1dd
Rivian and Volkswagen Group Technologies,Systems Architecture Software Engineer,Software,"Palo Alto, CA",US,Big Tech / Semi leader,,,May 11,Hybrid,jobright:ENG@hist,https://jobright.ai/jobs/info/6a0311aa6c07461fe1700626
Rivian and Volkswagen Group Technologies,Android Software Engineer - Infotainment Apps,Software,"Toronto, Ontario, Canada",US,Big Tech / Semi leader,,,May 18,Hybrid,jobright:SW@hist,https://jobright.ai/jobs/info/69fb493c87a4820e6da86e70
Roblox,"Software Engineer, Storage",Software,"San Mateo, CA, United States",US,Big Tech / Semi leader,,,Jun 09,Hybrid,jobright:SW,https://jobright.ai/jobs/info/6a288e55883c0d3be6542c51
Roblox,Software Engineer - Early Career,Software,"San Mateo, CA",US,Big Tech / Semi leader,,,Aug 13,,vansh,https://careers.roblox.com/jobs/7114754?gh_jid=7114754
Roblox,"Software Engineer, Infra Foundation",Software,"San Mateo, CA",US,Big Tech / Semi leader,,,Jun 27,,vansh,https://careers.roblox.com/jobs/6993225
Roblox,"New Grad 2025: Software Engineer, Game Solutions Engineering",Software,"San Mateo, CA",US,Big Tech / Semi leader,,,Apr 05,,vansh,https://careers.roblox.com/jobs/6749070
Roblox,"Software Engineer, Builder Tools",Software,"San Mateo, CA",US,Big Tech / Semi leader,,,Apr 05,,vansh,https://careers.roblox.com/jobs/6759944
Roblox,"Software Engineer, User Sharing",Software,"San Mateo, CA",US,Big Tech / Semi leader,,,Jun 04,Hybrid,jobright:SW@hist,https://jobright.ai/jobs/info/69cc7da1cfdc6132f940cb04
Roblox,"Software Engineer, Creator Translation",Software,"San Mateo, CA",US,Big Tech / Semi leader,,,May 20,Hybrid,jobright:SW@hist,https://jobright.ai/jobs/info/6a0700cd4a0a6a7e7d81f7a6
Roblox,"Software Engineer, Core Services",Software,"San Mateo, CA, United States",US,Big Tech / Semi leader,,,May 20,Hybrid,jobright:SW@hist,https://jobright.ai/jobs/info/6a0e4cb483d7144289817c3c
Roblox,"[2026] Software Engineer, Game Developer",Software,"San Mateo, CA",US,Big Tech / Semi leader,,,May 15,Hybrid,jobright:SW@hist,https://jobright.ai/jobs/info/6a0805c2403fc339507ea310
Roblox,"Software Engineer, Communication Safety",Software,"San Mateo, CA, United States",US,Big Tech / Semi leader,,,May 15,Hybrid,jobright:SW@hist,https://jobright.ai/jobs/info/6a0701b59f57175bd581dfa0
Roblox,"[2026] Software Engineer, Creator - Early Career",Software,"San Mateo, CA",US,Big Tech / Semi leader,,,Apr 24,Hybrid,jobright:SW@hist,https://jobright.ai/jobs/info/69799ac2d7df290257fbf5d4
Roblox,"Software Engineer, Ads & Brands",Software,"San Mateo, CA",US,Big Tech / Semi leader,,,Apr 16,Hybrid,jobright:SW@hist,https://jobright.ai/jobs/info/69700b0c82817106e9772752
Salesforce,"AI Builder, Emerging Talent",Software,"Illinois - Chicago, US",US,Big Tech / Semi leader,,,Jun 05,On Site,jobright:ENG,https://jobright.ai/jobs/info/69fadb9938179b6f1ae72aa9
Salesforce,"AI Builder, Emerging Talent",Software,"Washington - Seattle, US",US,Big Tech / Semi leader,,,Jun 05,On Site,jobright:ENG,https://jobright.ai/jobs/info/69fadb9938179b6f1ae72aa1
Salesforce,"AI Builder, Emerging Talent",Software,"Massachusetts - Burlington, US",US,Big Tech / Semi leader,,,Jun 05,On Site,jobright:ENG,https://jobright.ai/jobs/info/69fad8b5e1560008411539c2
Salesforce,"AI Builder, Emerging Talent",Software,"Georgia - Atlanta, US",US,Big Tech / Semi leader,,,Jun 05,On Site,jobright:ENG,https://jobright.ai/jobs/info/69fad8b5e1560008411539c3
Salesforce,"AI Builder, Emerging Talent",Software,"California - San Francisco, US",US,Big Tech / Semi leader,,,Jun 05,On Site,jobright:ENG,https://jobright.ai/jobs/info/69fad8b5e1560008411539be
Salesforce,"AI Builder, Emerging Talent",Software,"McLean, VA",US,Big Tech / Semi leader,,,Jun 05,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/6a0679d3a88ea73abf7fc0a1
Salesforce,"AI Builder, Emerging Talent",Software,"Chicago, IL",US,Big Tech / Semi leader,,,Jun 02,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/69fb580e87a4820e6da877d0
Salesforce,"AI Builder, Emerging Talent",Software,"San Francisco, CA",US,Big Tech / Semi leader,,,Jun 02,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/69fb6178d21cf86d1e3d2912
Salesforce,Applied AI Coach,Software,"Colorado - Denver, US",US,Big Tech / Semi leader,,,Jun 02,Hybrid,jobright:ENG@hist,https://jobright.ai/jobs/info/6a1a38712b206f3955eb37a8
Salesforce,Applied AI Coach,Software,"California - San Francisco, US",US,Big Tech / Semi leader,,,Jun 02,Hybrid,jobright:ENG@hist,https://jobright.ai/jobs/info/6a1a38712b206f3955eb37aa
Salesforce,Applied AI Coach,Software,"New York - New York, US",US,Big Tech / Semi leader,,,Jun 02,Hybrid,jobright:ENG@hist,https://jobright.ai/jobs/info/6a1a386f2b206f3955eb37a6
Salesforce,Applied AI Coach,Software,"California - Irvine, US",US,Big Tech / Semi leader,,,Jun 02,Hybrid,jobright:ENG@hist,https://jobright.ai/jobs/info/6a1a386e2b206f3955eb37a5
Salesforce,Applied AI Coach,Software,"Georgia - Atlanta, US",US,Big Tech / Semi leader,,,Jun 02,Hybrid,jobright:ENG@hist,https://jobright.ai/jobs/info/6a1a386f2b206f3955eb37a7
Salesforce,"Software Engineer (SWE/SWE II), AI Platform- Slack",Software,"Seattle, WA",US,Big Tech / Semi leader,,,Jun 02,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/6a040f6df811a04369607363
Salesforce,"Software Engineer (SWE/SWE II), AI Platform- Slack",Software,"Washington - Bellevue, US",US,Big Tech / Semi leader,,,Jun 02,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/69efbf0416b2612c2a12b8ee
Salesforce,"Software Engineer (SWE/SWE II), AI Platform- Slack",Software,"Texas - Austin, US",US,Big Tech / Semi leader,,,Jun 02,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/69efbe9858811370cb14872e
Salesforce,"Software Engineer (SWE/SWE II), AI Platform- Slack",Software,"Washington - Seattle, US",US,Big Tech / Semi leader,,,Jun 02,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/69efbced58811370cb14867d
Salesforce,"Software Engineer (SWE/SWE II), AI Platform- Slack",Software,"Georgia - Atlanta, US",US,Big Tech / Semi leader,,,Jun 02,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/69efbef8fbe0994a40eb861b
Salesforce,"AI Builder, Emerging Talent",Software,"New York, NY",US,Big Tech / Semi leader,,,Jun 02,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/69fb61c238179b6f1ae77f01
Salesforce,"Software Engineer (SWE/SWE II), AI Platform- Slack",Software,"Bellevue, WA",US,Big Tech / Semi leader,,,May 11,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/6a020f03df52f1450d847110
Salesforce,"Software Engineer (SWE/SWE II), AI Platform- Slack",Software,"Austin, TX",US,Big Tech / Semi leader,,,May 11,Hybrid,jobright:ENG@hist,https://jobright.ai/jobs/info/6a025e60fa1aa73213d99dc1
Salesforce,"Software Engineer (SWE/SWE II), AI Platform- Slack",Software,"Atlanta, GA",US,Big Tech / Semi leader,,,May 11,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/6a040ef522395b6dc6d99b4d
Salesforce,"AI Builder, Emerging Talent",Software,"Burlington, MA",US,Big Tech / Semi leader,,,May 06,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/69fb61a138179b6f1ae77e8c
Salesforce,"AI Builder, Emerging Talent",Software,"Bellevue, WA",US,Big Tech / Semi leader,,,May 06,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/69fb583187a4820e6da8783a
Salesforce,"AI Builder, Emerging Talent",Software,"Seattle, WA",US,Big Tech / Semi leader,,,May 06,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/69fb61c238179b6f1ae77f05
Salesforce,"AI Builder, Emerging Talent",Software,"Atlanta, GA",US,Big Tech / Semi leader,,,May 05,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/69fb5189d21cf86d1e3d1f24
Salesforce,Applied AI Coach,Software,"Denver, CO",US,Big Tech / Semi leader,,,May 01,Hybrid,jobright:ENG@hist,https://jobright.ai/jobs/info/69f5663f43a25828a8d1878c
Salesforce,Applied AI Coach,Software,"Irvine, CA",US,Big Tech / Semi leader,,,May 01,Hybrid,jobright:ENG@hist,https://jobright.ai/jobs/info/69f5662a12f2811ab5a64700
Salesforce,Applied AI Coach,Software,"Atlanta, GA",US,Big Tech / Semi leader,,,May 01,Hybrid,jobright:ENG@hist,https://jobright.ai/jobs/info/69f55a3b43a25828a8d18643
Salesforce,Applied AI Coach,Software,"New York, NY",US,Big Tech / Semi leader,,,May 01,Hybrid,jobright:ENG@hist,https://jobright.ai/jobs/info/69f559f1a3d34b4f76f54df0
Salesforce,Applied AI Coach,Software,"San Francisco, CA",US,Big Tech / Semi leader,,,May 01,Hybrid,jobright:ENG@hist,https://jobright.ai/jobs/info/69f558570b36ff0354751b14
Salesforce,Software Engineering AMTS (College Grad),Software,"Palo Alto, CA",US,Big Tech / Semi leader,,,Jun 02,On Site,jobright:SW@hist,https://jobright.ai/jobs/info/6a040eacbc4184089f237786
Salesforce,Software Engineering AMTS (College Grad),Software,"Indianapolis, IN",US,Big Tech / Semi leader,,,Jun 02,On Site,jobright:SW@hist,https://jobright.ai/jobs/info/69f518a481706a5bd2164c9f
Salesforce,Software Engineering AMTS (College Grad),Software,"Dallas, TX",US,Big Tech / Semi leader,,,Jun 02,Hybrid,jobright:SW@hist,https://jobright.ai/jobs/info/6a030a627c753c287f6e2c9a
Salesforce,Software Engineering AMTS (College Grad),Software,"Washington - Bellevue, US",US,Big Tech / Semi leader,,,Jun 02,Hybrid,jobright:SW@hist,https://jobright.ai/jobs/info/69f4c7a881706a5bd2162e3f
Salesforce,Software Engineering AMTS (College Grad),Software,"Texas - Dallas, US",US,Big Tech / Semi leader,,,Jun 02,Hybrid,jobright:SW@hist,https://jobright.ai/jobs/info/69f4c70ddb88714bcdfafbee
Salesforce,Software Engineering AMTS (College Grad),Software,California - San Francisco,US,Big Tech / Semi leader,,,Jun 02,On Site,jobright:SW@hist,https://jobright.ai/jobs/info/69f4c70cdb88714bcdfafbe9
Salesforce,Software Engineering AMTS (College Grad),Software,"Bellevue, WA",US,Big Tech / Semi leader,,,Jun 02,On Site,jobright:SW@hist,https://jobright.ai/jobs/info/69f65a97db88714bcdfb63de
Salesforce,Software Engineering AMTS (College Grad),Software,"San Francisco, CA",US,Big Tech / Semi leader,,,Jun 02,On Site,jobright:SW@hist,https://jobright.ai/jobs/info/6a040eb56c07461fe17092b2
Salesforce,Software Engineering AMTS (College Grad),Software,"Seattle, WA",US,Big Tech / Semi leader,,,May 11,On Site,jobright:SW@hist,https://jobright.ai/jobs/info/69f51b66a3d34b4f76f538e0
Samsung Ads,"Data Engineer, Samsung Ads",Software,"Mountain View, CA",US,Big Tech / Semi leader,,,May 18,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/6a0b96d14d93203636872a3f
Samsung Semiconductor,Supplier Management Systems Engineer,Software,"Taylor, TX",US,Big Tech / Semi leader,,,May 13,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/699d208681476f6176b5c64f
Seagate Technology,Generative AI and Machine Learning Engineer - Early Career,Software,"Normandale, United States",US,Big Tech / Semi leader,,,May 21,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/6a0f7c6b80bf0430c76346d0
